wikidata_id_a,wikidata_id_b,trec_id
Q403156,Q346636,11269
Q383126,Q3286546,11277
Q307462,Q2699825,11278
Q307462,Q23558,11278
Q2699825,Q23558,11278
Q30,Q6973556,11280
Q8532219,Q7257447,11284
Q188628,Q55742588,11287
Q4104783,Q877729,11295
Q917540,Q11661,11297
Q291174,Q2300281,11312
Q105972808,Q934866,11314
Q105972808,Q856887,11314
Q934866,Q856887,11314
Q30,Q7283,11320
Q30,Q10806,11320
Q7283,Q10806,11320
Q157171,Q191089,11323
Q12131,Q4794029,11333
Q12131,Q535691,11333
Q4794029,Q535691,11333
Q4834498,Q240673,11334
Q4834498,Q8757046,11334
Q240673,Q8757046,11334
Q1049885,Q317309,11338
Q85758606,Q107394799,11341
Q844903,Q47715,11343
Q293381,Q12366139,11344
Q38695,Q24892897,11345
Q12630,Q1810735,11348
Q174876,Q718927,11356
Q1304214,Q1553701,11366
Q11033,Q183560,11371
Q1172927,Q220888,11374
Q4794029,Q2116359,11378
Q5959052,Q6025218,11382
Q111353425,Q108144643,11384
Q48525,Q5608642,11385
Q30,Q895848,11390
Q40858,Q1077952,11395
Q16240759,Q419604,11396
Q16240759,Q749939,11396
Q419604,Q749939,11396
Q746177,Q115686881,11399
Q7902865,Q1295316,11402
Q683595,Q142153,11410
Q747883,Q1535000,11411
Q747883,Q3241451,11411
Q1535000,Q3241451,11411
Q683595,Q2630687,11416
Q2613040,Q5913342,11418
Q2613040,Q8647038,11418
Q5913342,Q8647038,11418
Q30892864,Q11696,11424
Q364473,Q108735969,11427
Q4488757,Q7283,11429
Q4488757,Q7257447,11429
Q7283,Q7257447,11429
Q96377285,Q3522686,11431
Q5969600,Q5123552,11432
Q445178,Q733780,11433
Q445178,Q65091783,11433
Q733780,Q65091783,11433
Q30,Q35,11436
Q1400881,Q5726315,11439
Q42138,Q6004986,11442
Q174876,Q4311232,11443
Q702049,Q2623912,11445
Q7572487,Q2623912,11453
Q6851748,Q11995,11465
Q106833,Q7335174,11483
Q648666,Q169357,11487
Q40858,Q6646863,11491
Q234252,Q5097982,11494
Q1062630,Q5953341,11499
Q58185346,Q5690825,11501
Q1753581,Q1940772,11507
Q3068198,Q7215843,11508
Q110632155,Q64624413,11510
Q1339409,Q1529327,11518
Q2300281,Q96,11523
Q917069,Q5,11524
Q5174734,Q100159,11526
Q5174734,Q85767297,11526
Q100159,Q85767297,11526
Q118382,Q49085,11537
Q118382,Q7315941,11537
Q49085,Q7315941,11537
Q131567,Q108291551,11539
Q1813603,Q193894,11548
Q6027402,Q5097982,11556
Q110953177,Q217418,11568
Q733780,Q23852,11569
Q733780,Q5668175,11569
Q23852,Q5668175,11569
Q85758606,Q1538499,11578
Q110632155,Q65068949,11582
Q110632155,Q2445751,11582
Q65068949,Q2445751,11582
Q402820,Q108144643,11589
Q559549,Q818,11594
Q705450,Q402820,11604
Q1326354,Q8647038,11609
Q134130,Q4929239,11614
Q1094,Q514525,11618
Q306963,Q718927,11622
Q28135987,Q30,11628
Q28135987,Q30,11628
Q30,Q30,11628
Q39825,Q49297,11629
Q5156383,Q16151588,11631
Q5123552,Q191924,11634
Q47715,Q191089,11635
Q771,Q12128,11645
Q771,Q8507469,11645
Q12128,Q8507469,11645
Q213907,Q1046958,11650
Q2713450,Q3558289,11652
Q5690825,Q131327,11653
Q16857188,Q43015,11657
Q631360,Q12813115,11661
Q631360,Q738142,11661
Q12813115,Q738142,11661
Q2824534,Q8038640,11663
Q99,Q245353,11667
Q227502,Q215062,11669
Q1227,Q30,11673
Q4675,Q12138,11678
Q812056,Q294240,11680
Q812056,Q1213557,11680
Q294240,Q1213557,11680
Q870337,Q34404,11682
Q3239011,Q3003209,11685
Q346195,Q7556707,11688
Q346195,Q65091783,11688
Q7556707,Q65091783,11688
Q85758606,Q1643563,11690
Q85758606,Q16863733,11690
Q1643563,Q16863733,11690
Q1047832,Q1195410,11693
Q17027869,Q191089,11695
Q22063662,Q5690825,11697
Q22063662,Q245353,11697
Q5690825,Q245353,11697
Q1728882,Q2623912,11698
Q2613040,Q1301203,11701
Q5156383,Q191600,11709
Q476921,Q191089,11711
Q8399125,Q192907,11712
Q6753080,Q1204559,11713
Q1454,Q58185346,11714
Q428363,Q5174019,11717
Q428363,Q3735932,11717
Q5174019,Q3735932,11717
Q60520,Q8676,11718
Q488415,Q1266710,11723
Q149524,Q115686881,11728
Q149524,Q19929864,11728
Q115686881,Q19929864,11728
Q7257960,Q75,11730
Q167191,Q1931511,11731
Q210947,Q95483912,11733
Q210947,Q109941440,11733
Q95483912,Q109941440,11733
Q5939160,Q97704210,11738
Q2796622,Q2613040,11743
Q2796622,Q628708,11743
Q2613040,Q628708,11743
Q16857188,Q161701,11746
Q1131870,Q2623912,11749
Q110632155,Q1574054,11756
Q396289,Q134130,11757
Q396289,Q1091190,11757
Q134130,Q1091190,11757
Q6675695,Q756721,11761
Q210947,Q1265203,11770
Q101078012,Q749698,11775
Q7271539,Q7550421,11778
Q7271539,Q2585724,11778
Q7550421,Q2585724,11778
Q401095,Q47616,11792
Q2672801,Q1783605,11793
Q178095,Q733,11802
Q877290,Q107394799,11806
Q6851748,Q188297,11814
Q6851748,Q193894,11814
Q188297,Q193894,11814
Q54745709,Q2623912,11821
Q242690,Q2588161,11823
Q189033,Q1337087,11828
Q287198,Q5178780,11829
Q1161692,Q245353,11832
Q8366851,Q1192556,11834
Q728502,Q3216196,11840
Q116148291,Q2073057,11843
Q3988718,Q30,11846
Q315562,Q922381,11858
Q1538499,Q5183784,11860
Q163186,Q2900682,11862
Q7398599,Q108006,11867
Q37260,Q1810735,11870
Q115686881,Q13561011,11874
Q113677740,Q1183,11876
Q1535000,Q16934857,11877
Q1535000,Q2389585,11877
Q16934857,Q2389585,11877
Q3100575,Q242875,11889
Q3100575,Q229748,11889
Q242875,Q229748,11889
Q526347,Q111941791,11895
Q248914,Q1454,11899
Q248914,Q8878765,11899
Q1454,Q8878765,11899
Q167191,Q2047938,11909
Q28153896,Q8791426,11920
Q28153896,Q107394799,11920
Q8791426,Q107394799,11920
Q1976487,Q2922711,11922
Q471130,Q412556,11929
Q41171,Q3043314,11934
Q41171,Q107394799,11934
Q3043314,Q107394799,11934
Q2305417,Q668687,11937
Q2613040,Q5913342,11941
Q298582,Q4201070,11943
Q298582,Q1627497,11943
Q4201070,Q1627497,11943
Q229280,Q399234,11945
Q1181506,Q273554,11947
Q96377285,Q1109680,11948
Q30,Q5196494,11950
Q30,Q109941440,11950
Q5196494,Q109941440,11950
Q1308733,Q7917690,11955
Q3368748,Q173235,11956
Q43301,Q4070898,11960
Q43301,Q7571373,11960
Q4070898,Q7571373,11960
Q6621940,Q2813040,11963
Q4577,Q76847110,11967
Q97359384,Q229280,11970
Q1083200,Q236,11974
Q2595293,Q1415,11984
Q16552,Q134130,11985
Q48673919,Q2000414,11991
Q15752765,Q161701,12001
Q42138,Q7316825,12003
Q107639374,Q220393,12009
Q5343185,Q362,12017
Q870337,Q1091190,12023
Q5357778,Q3238071,12029
Q48525,Q107394799,12030
Q48525,Q513910,12030
Q107394799,Q513910,12030
Q424976,Q161701,12033
Q188447,Q1091190,12034
Q1641851,Q1768566,12041
Q2456689,Q2145107,12042
Q157171,Q191089,12045
Q843713,Q185675,12046
Q483106,Q113677740,12049
Q269365,Q824,12051
Q48525,Q1117196,12054
Q48525,Q7316825,12063
Q48525,Q48997713,12063
Q7316825,Q48997713,12063
Q85758606,Q1603,12065
Q99,Q188628,12069
Q99,Q12128,12069
Q188628,Q12128,12069
Q400674,Q7069477,12074
Q400674,Q1339409,12074
Q7069477,Q1339409,12074
Q317309,Q2217351,12078
Q317309,Q105972808,12078
Q2217351,Q105972808,12078
Q110,Q4568876,12084
Q23558,Q69883,12090
Q22656,Q40858,12096
Q22656,Q1213557,12096
Q40858,Q1213557,12096
Q16857188,Q7928606,12103
Q577,Q1891441,12104
Q577,Q16863733,12104
Q1891441,Q16863733,12104
Q1178984,Q106394435,12108
Q21086751,Q300377,12111
Q428363,Q5097775,12116
Q428363,Q245353,12116
Q5097775,Q245353,12116
Q12813115,Q23558,12120
Q12813115,Q7404297,12120
Q23558,Q7404297,12120
Q4577,Q18419,12124
Q1906840,Q603948,12128
Q7908035,Q47715,12129
Q254367,Q3184856,12132
Q863908,Q1211967,12133
Q3358609,Q973669,12141
Q15105607,Q1075664,12145
Q322159,Q603948,12146
Q1487317,Q425265,12147
Q69897,Q2623912,12151
Q538259,Q5690825,12157
Q168763,Q6140833,12158
Q168763,Q40924,12158
Q6140833,Q40924,12158
Q7205707,Q1634555,12161
Q5295418,Q2623912,12166
Q261215,Q5939160,12168
Q1510949,Q193894,12174
Q18659,Q5001891,12185
Q265896,Q3624,12188
Q265896,Q115,12188
Q3624,Q115,12188
Q12131,Q7834985,12189
Q3153794,Q462058,12200
Q2217351,Q105972808,12201
Q289612,Q837379,12202
Q289612,Q2144423,12202
Q837379,Q2144423,12202
Q3153794,Q1603,12207
Q7991806,Q419604,12208
Q7991806,Q408,12208
Q419604,Q408,12208
Q16882165,Q1227,12212
Q39087617,Q1091311,12215
Q181754,Q186020,12216
Q1167685,Q4834498,12217
Q5,Q929427,12224
Q362,Q227502,12225
Q1825776,Q99,12227
Q7063002,Q73,12230
Q6028820,Q131742,12232
Q877054,Q99,12236
Q36642,Q130888,12237
Q7758608,Q245353,12241
Q191600,Q64624413,12257
Q1462136,Q188628,12271
Q237063,Q23558,12276
Q5196494,Q2900682,12280
Q16857188,Q2813894,12281
Q11698,Q30,12288
Q30,Q699360,12290
Q185675,Q6272142,12302
Q2289279,Q48525,12303
Q344059,Q7307073,12305
Q3778211,Q11201,12307
Q22656,Q297921,12308
Q54958012,Q2900682,12309
Q421584,Q174876,12315
Q6025218,Q12131,12316
Q161210,Q32446,12320
Q402820,Q680909,12321
Q319882,Q2623912,12324
Q1339409,Q8035084,12325
Q1558858,Q17513207,12328
Q49085,Q410928,12329
Q55638,Q102296,12330
Q1230015,Q818,12331
Q317441,Q1269144,12333
Q878041,Q3003209,12335
Q1339409,Q12131,12336
Q181876,Q681817,12338
Q139690,Q2047938,12340
Q16857188,Q1339409,12341
Q95483912,Q816,12346
Q626299,Q266541,12353
Q108144643,Q7485058,12357
Q23558,Q69883,12358
Q7398599,Q7257447,12359
Q3241451,Q603948,12362
Q381136,Q5174734,12364
Q7257447,Q4584866,12373
Q153025,Q1494,12374
Q471130,Q30,12380
Q37260,Q5447589,12384
Q36642,Q337841,12391
Q1023249,Q2623912,12400
Q111950379,Q2623912,12408
Q2300281,Q17513207,12412
Q1339409,Q55603120,12414
Q192995,Q191089,12415
Q444195,Q1056396,12423
Q53640989,Q7136783,12425
Q5308929,Q3184856,12428
Q413951,Q110897731,12430
Q11573,Q8416920,12431
Q6478447,Q1058719,12432
Q546113,Q48282,12437
Q1210094,Q108755820,12444
Q482853,Q757762,12447
Q527905,Q3235672,12456
Q20683942,Q83900,12459
Q108144643,Q3250811,12462
Q23852,Q236139,12463
Q399644,Q48525,12464
Q1109680,Q2043282,12466
Q96,Q705450,12469
Q3563989,Q11034,12471
Q12131,Q7485058,12472
Q400674,Q8035084,12473
Q5647313,Q49297,12474
Q376657,Q1951366,12477
Q705899,Q2678675,12480
Q7817,Q104858363,12481
Q5535339,Q3933280,12485
Q234154,Q6973556,12486
Q18748294,Q107394799,12493
Q603948,Q28153896,12499
Q673633,Q1144127,12500
Q39825,Q3960056,12502
Q249004,Q3808900,12503
Q118382,Q1520214,12516
Q108467379,Q870337,12520
Q30,Q756788,12521
Q1326354,Q108144643,12522
Q346905,Q5097982,12525
Q719426,Q146654,12531
Q689044,Q1209096,12541
Q5,Q2623912,12546
Q697681,Q4774571,12555
Q2796622,Q1128317,12556
Q189470,Q623289,12558
Q949973,Q2623912,12559
Q2143231,Q95690790,12573
Q210392,Q396289,12577
Q107434,Q49297,12593
Q523700,Q2812770,12599
Q69539,Q409597,12608
Q223642,Q7256498,12610
Q15751964,Q115686881,12615
Q652555,Q62575111,12617
Q186161,Q2310379,12622
Q58185346,Q2814063,12627
Q1025099,Q108532574,12631
Q350192,Q250216,12632
Q30,Q83900,12633
Q30,Q128611,12634
Q16857188,Q850210,12644
Q2344557,Q881,12645
Q23558,Q2630687,12648
Q5172799,Q396289,12657
Q30,Q7817,12658
Q7880663,Q405895,12660
Q708653,Q398156,12667
Q816829,Q1091190,12668
Q8970901,Q212211,12670
Q1332343,Q1145896,12676
Q2814068,Q30,12677
Q638532,Q7215843,12681
Q641208,Q794210,12687
Q156849,Q564383,12691
Q5690825,Q17027869,12693
Q22063662,Q7485058,12698
Q397233,Q629029,12699
Q85758606,Q1326731,12700
Q8842304,Q1052614,12711
Q3907619,Q928,12714
Q8676,Q7315941,12716
Q55603120,Q1001437,12719
Q7229772,Q4605210,12722
Q49297,Q346636,12729
Q245962,Q4825990,12737
Q1207241,Q419342,12759
Q7404297,Q99,12765
Q6073050,Q194435,12768
Q527905,Q17027869,12773
Q183,Q30,12775
Q2233817,Q1205761,12776
Q27881698,Q6916613,12778
Q1924207,Q700875,12781
Q7404297,Q2630687,12784
Q1001437,Q7216332,12785
Q538111,Q625506,12789
Q25205882,Q156959,12792
Q4780963,Q402820,12795
Q16874683,Q2041377,12798
Q7850941,Q1302726,12799
Q428363,Q2379469,12801
Q241549,Q7142793,12804
Q648666,Q7317960,12812
Q448244,Q64624413,12817
Q4761722,Q5097982,12820
Q317441,Q1269144,12829
Q443838,Q1227,12834
Q6030277,Q1094,12835
Q168763,Q2440355,12837
Q3217573,Q2134272,12840
Q34404,Q5519717,12841
Q911125,Q245353,12844
Q1649,Q282228,12845
Q7240824,Q133772,12848
Q30,Q841083,12851
Q290687,Q1030681,12855
Q18393868,Q1435016,12856
Q190581,Q620413,12858
Q11661,Q11698,12862
Q233617,Q1466495,12864
Q208034,Q171947,12867
Q32043,Q82990,12871
Q425381,Q2812757,12872
Q22706,Q16,12873
Q30,Q12131,12879
Q300377,Q7257447,12885
Q483025,Q7302587,12904
Q1750812,Q5174734,12905
Q2824573,Q11696,12906
Q1499526,Q7315941,12907
Q9112672,Q1064430,12909
Q1272356,Q603948,12911
Q1402686,Q1117196,12920
Q400674,Q250062,12926
Q2333935,Q18659,12930
Q2699825,Q2035485,12932
Q30,Q1415729,12933
Q250062,Q1415,12934
Q7069477,Q15751964,12939
Q560370,Q169872,12940
Q1603,Q830,12945
Q201608,Q298,12947
Q8775913,Q818,12948
Q317309,Q1520214,12966
Q4986438,Q1326354,12968
Q3284355,Q60097,12969
Q4677918,Q101991,12974
Q5281228,Q1277565,12978
Q17027869,Q448244,12980
Q623209,Q2630687,12981
Q4791298,Q105985,12983
Q5567154,Q142021,12984
Q4853996,Q266041,12989
Q2078999,Q2333935,12990
Q1374831,Q259432,12991
Q1759838,Q749053,12993
Q468565,Q1889114,12995
Q5196494,Q7451050,13003
Q1428011,Q27881698,13005
Q17027869,Q1456,13007
Q277773,Q207522,13011
Q3284355,Q30,13016
Q399541,Q21282855,13017
Q7317960,Q99,13018
Q7444682,Q107394799,13025
Q2335016,Q104969991,13028
Q6421849,Q40821,13032
Q317309,Q30,13035
Q843713,Q5690825,13037
Q1393,Q1387,13038
Q402820,Q7212330,13041
Q181876,Q161701,13046
Q4173909,Q397762,13052
Q1326354,Q1603,13055
Q182413,Q572931,13057
Q23204,Q4834498,13061
Q7817,Q11995,13076
Q1728882,Q16861606,13079
Q37260,Q80336,13082
Q111950379,Q11068,13083
Q17119439,Q922203,13084
Q188628,Q700875,13088
Q3003209,Q861654,13092
Q367036,Q16863733,13097
Q1109680,Q895848,13100
Q149524,Q229513,13103
Q315412,Q191089,13104
Q65068949,Q108735969,13107
Q1365622,Q6031467,13108
Q1065972,Q2623912,13117
Q904923,Q5690807,13120
Q28153896,Q105972808,13122
Q22063662,Q394575,13124
Q5635961,Q1095442,13127
Q37836,Q1537,13128
Q53640989,Q142153,13129
Q464163,Q7101313,13136
Q7240824,Q16863733,13137
Q111947578,Q1302726,13141
Q28453403,Q16882004,13145
Q85758606,Q48282,13149
Q394575,Q96407993,13151
Q340651,Q191089,13157
Q12131,Q32565672,13163
Q618996,Q5097982,13165
Q98,Q527905,13172
Q116148291,Q845224,13173
Q7257447,Q2895894,13180
