wikidata_id_a,wikidata_id_b,trec_id
Q23558,Q1204,7352
Q104857390,Q8652,7355
Q216712,Q30,7359
Q216712,Q4959031,7359
Q30,Q4959031,7359
Q2043282,Q11000047,7361
Q317309,Q4469598,7362
Q4577,Q577,7374
Q4577,Q104858363,7374
Q577,Q104858363,7374
Q1070699,Q11268,7385
Q5377762,Q816425,7387
Q3351858,Q3274946,7471
Q3351858,Q25205882,7471
Q3274946,Q25205882,7471
Q66096,Q161701,7482
Q39071707,Q25205882,7515
Q39071707,Q178095,7515
Q25205882,Q178095,7515
Q18351474,Q7316351,7518
Q113677740,Q156849,7525
Q55064533,Q1091190,7542
Q24779835,Q1161692,7543
Q24779835,Q101991,7543
Q1161692,Q101991,7543
Q30,Q1541398,7544
Q15964960,Q173412,7559
Q8449772,Q389735,7562
Q172941,Q37739,7565
Q850210,Q4922381,7568
Q850210,Q51804688,7568
Q4922381,Q51804688,7568
Q1643563,Q2623912,7571
Q1080794,Q11655231,7595
Q16276007,Q1379030,7597
Q49297,Q2810833,7599
Q6279182,Q16857188,7600
Q1634555,Q3184856,7602
Q1634555,Q7315941,7602
Q3184856,Q7315941,7602
Q37470,Q200403,7607
Q362,Q7315941,7612
Q637413,Q1339409,7647
Q109592077,Q5,7656
Q109592077,Q16863733,7656
Q5,Q16863733,7656
Q85758606,Q16863733,7686
Q68403,Q2623912,7687
Q85758606,Q7423376,7690
Q878041,Q181754,7706
Q1603,Q3918368,7708
Q189833,Q245353,7712
Q48742118,Q61875850,7713
Q538104,Q28153896,7727
Q673633,Q1144127,7738
Q309513,Q65078553,7739
Q1339409,Q818,7749
Q12128,Q818,7754
Q8073994,Q5461309,7776
Q192571,Q2811507,7790
Q830493,Q4505579,7797
Q830493,Q835884,7797
Q4505579,Q835884,7797
Q60863159,Q23768,7800
Q827023,Q5097982,7807
Q1078096,Q1324077,7818
Q210912,Q101991,7823
Q8452,Q11995,7831
Q5509678,Q259516,7838
Q1962383,Q189533,7850
Q12014207,Q318730,7859
Q1920219,Q28135300,7865
Q1142948,Q1339409,7868
Q1142948,Q463516,7868
Q1339409,Q463516,7868
Q2085376,Q264647,7889
Q15268054,Q111950379,7897
Q25224,Q1210094,7902
Q4834498,Q625951,7913
Q2927756,Q1411232,7914
Q953,Q16863733,7915
Q15180,Q142659,7916
Q4743182,Q300377,7920
Q11995,Q16863733,7927
Q668687,Q142153,7932
Q11784425,Q16927658,7948
Q3077124,Q2623912,7959
Q174876,Q2613040,7973
Q5071068,Q804,7994
Q23397,Q5454994,8007
Q4577,Q11701,8010
Q4698924,Q2613040,8011
Q4698924,Q629029,8011
Q2613040,Q629029,8011
Q1581,Q683595,8035
Q109592077,Q4698744,8039
Q680909,Q98397446,8041
Q188460,Q1393,8043
Q1183,Q114409,8050
Q161701,Q2440355,8056
Q49201,Q1463188,8059
Q497976,Q2623912,8067
Q2983901,Q10874,8074
Q188269,Q23852,8086
Q7617373,Q155635,8114
Q23768,Q7571373,8119
Q161701,Q5827973,8120
Q2193647,Q107394799,8140
Q10874,Q245353,8153
Q1357,Q155,8168
Q3706669,Q158593,8173
Q201608,Q298,8185
Q28153896,Q7423376,8188
Q40821,Q223911,8193
Q99,Q27988241,8223
Q4577,Q96,8232
Q111950379,Q11068,8236
Q1339409,Q115686881,8238
Q161491,Q8563383,8247
Q1219805,Q3317402,8250
Q2474068,Q1453540,8272
Q2,Q414,8274
Q572931,Q371467,8287
Q98149276,Q6027402,8299
Q16874683,Q259516,8301
Q1065,Q201608,8314
Q389735,Q110823471,8333
Q1931511,Q96407993,8349
Q157017,Q2623912,8358
Q982403,Q39074575,8363
Q982403,Q3808900,8363
Q39074575,Q3808900,8363
Q5116048,Q142153,8365
Q7414556,Q16,8375
Q1137287,Q7247905,8381
Q2723740,Q2992652,8418
Q3611806,Q1415,8433
Q252251,Q1527888,8438
Q188909,Q309497,8440
Q5001891,Q4642426,8451
Q15709940,Q5097982,8452
Q165328,Q1132481,8456
Q165328,Q3003209,8456
Q1132481,Q3003209,8456
Q99,Q7247905,8467
Q774228,Q7888423,8468
Q99,Q380075,8474
Q99,Q1339409,8474
Q380075,Q1339409,8474
Q6806472,Q2630687,8477
Q28153896,Q780562,8479
Q3813256,Q1509,8485
Q967647,Q746177,8493
Q7260940,Q48525,8494
Q3708550,Q652420,8495
Q2630687,Q1400881,8505
Q2630687,Q270510,8505
Q1400881,Q270510,8505
Q201936,Q15749512,8511
Q6543077,Q3644556,8525
Q334911,Q977871,8533
Q17002116,Q41576,8534
Q16822122,Q756788,8540
Q5196494,Q1339409,8542
Q1056391,Q1326354,8543
Q626981,Q3661743,8553
Q5063225,Q65117495,8563
Q294240,Q2623912,8595
Q2855609,Q4791298,8596
Q7634957,Q6710031,8610
Q107394799,Q849706,8614
Q1339409,Q7644316,8616
Q40924,Q982403,8627
Q168456,Q1131260,8629
Q168456,Q180686,8629
Q1131260,Q180686,8629
Q300377,Q861654,8637
Q498805,Q2033770,8639
Q23548,Q16555,8649
Q115686881,Q16857188,8675
Q25095385,Q1749840,8685
Q720988,Q18351474,8704
Q85797355,Q2738465,8709
Q1080794,Q7315941,8727
Q3360632,Q2811603,8758
Q399644,Q7229772,8763
Q179991,Q5997632,8780
Q1339409,Q3521248,8828
Q101242941,Q5275608,8833
Q191089,Q16868588,8837
Q22656,Q40858,8847
Q464163,Q7101313,8850
Q18733426,Q942830,8851
Q18733426,Q2900682,8851
Q942830,Q2900682,8851
Q947686,Q99,8870
Q626981,Q5308957,8880
Q572931,Q2623912,8888
Q680909,Q30,8918
Q3510521,Q7318300,8920
Q179991,Q105677219,8946
Q2302770,Q264647,8949
Q115178805,Q525,8954
Q107394799,Q5377762,8955
Q4006581,Q107394799,8964
Q115178805,Q99,8979
Q1249109,Q148542,8992
Q66096,Q910886,9009
Q460433,Q1060822,9015
Q19643,Q1637368,9019
Q7229772,Q180538,9026
Q73411727,Q4791298,9034
Q73411727,Q115686881,9034
Q4791298,Q115686881,9034
Q65068949,Q908833,9066
Q18125,Q23204,9076
Q250995,Q4642426,9086
Q207353,Q65068949,9088
Q85758606,Q2900682,9114
Q167311,Q47912,9122
Q30,Q1933764,9127
Q903536,Q7247905,9149
Q152074,Q2630687,9152
Q101609467,Q7142812,9153
Q771296,Q99,9154
Q188628,Q99,9155
Q271716,Q2623912,9157
Q109558110,Q3267722,9190
Q43084,Q766,9201
Q4116200,Q878041,9202
Q22667,Q1603,9208
Q5298807,Q5097982,9219
Q838966,Q101991,9260
Q6392226,Q188823,9269
Q11980660,Q1425700,9275
Q6498684,Q1052767,9287
Q1916282,Q2047938,9288
Q1916282,Q7144988,9288
Q2047938,Q7144988,9288
Q584255,Q65068949,9291
Q268617,Q16863733,9304
Q17884,Q751892,9324
Q114152659,Q3003209,9343
Q188628,Q99,9352
Q220224,Q643227,9363
Q1138590,Q47912,9383
Q168763,Q193211,9386
Q2233817,Q635772,9392
Q6543077,Q3238071,9416
Q780687,Q5190255,9420
Q610508,Q16552,9427
Q4761722,Q5097982,9442
Q155,Q4698924,9450
Q4698924,Q934294,9455
Q98149276,Q2623912,9459
Q4006581,Q771,9482
Q13405852,Q771,9502
Q12439,Q16863733,9514
Q277773,Q8652,9520
Q5690807,Q2623912,9524
Q85758606,Q2249676,9529
Q85758606,Q1889114,9529
Q2249676,Q1889114,9529
Q759508,Q1906840,9537
Q174876,Q824,9541
Q772298,Q16551,9549
Q40821,Q3808900,9567
Q1378517,Q1091190,9572
Q38155,Q1337087,9585
Q3649349,Q23852,9587
Q3649349,Q12125,9587
Q23852,Q12125,9587
Q267406,Q169872,9593
Q20683942,Q5097982,9603
Q104858363,Q99,9604
Q1503425,Q2022500,9617
Q953466,Q917069,9618
Q757499,Q189331,9622
Q107394799,Q183560,9623
Q6621940,Q872745,9627
Q2306789,Q240673,9641
Q60790715,Q269365,9643
Q60790715,Q191089,9643
Q269365,Q191089,9643
Q696617,Q317309,9648
Q696617,Q1415,9648
Q317309,Q1415,9648
Q96377285,Q908833,9650
Q133139,Q167311,9651
Q1916282,Q11995,9662
Q859654,Q1011116,9682
Q570920,Q62903,9686
Q1916282,Q5097982,9701
Q850210,Q3757939,9703
Q12135,Q2623912,9720
Q850692,Q291174,9736
Q4986438,Q107394799,9739
Q5867735,Q895262,9740
Q163186,Q1460420,9742
Q1324077,Q1056352,9771
Q115925969,Q3808900,9774
Q627339,Q294240,9776
Q629029,Q259516,9805
Q134130,Q2623912,9807
Q188770,Q4006581,9821
Q3241753,Q142153,9825
Q98149276,Q178436,9841
Q5183784,Q2630687,9854
Q16857188,Q747083,9858
Q187916,Q2623912,9866
Q304863,Q1400881,9880
Q3064514,Q3735932,9915
Q107394799,Q5440261,9938
Q16555,Q108841552,9945
Q1614849,Q7707643,9946
Q5196494,Q114544012,9954
Q16,Q170404,9961
