wikidata_id_a,wikidata_id_b,trec_id
Q2586912,Q259516,21878
Q1109680,Q7142812,21901
Q486803,Q16863733,21906
Q683595,Q3238071,21972
Q159421,Q2630687,21973
Q1080794,Q99,22019
Q16984423,Q3933280,22056
Q20683942,Q179399,22071
Q1301371,Q2623912,22091
Q112109147,Q317441,22102
Q3184856,Q2623912,22116
Q244878,Q430100,22167
Q85741666,Q2623912,22178
Q264943,Q816,22188
Q433505,Q2623912,22250
Q1145933,Q104857390,22267
Q48525,Q1397560,22268
Q1374831,Q2623912,22293
Q1213044,Q832560,22316
Q162668,Q16863733,22380
Q4986438,Q2630687,22389
Q152074,Q2630687,22442
Q7572487,Q2623912,22473
Q49223,Q2623912,22492
Q561162,Q245353,22530
Q2310379,Q5174734,22571
Q156562,Q2623912,22616
Q111950379,Q3317402,22637
Q111165792,Q189533,22678
Q7257959,Q2623912,22721
Q425381,Q2639721,22741
Q205326,Q512599,22749
Q28153896,Q174876,22822
Q1397560,Q7598303,22846
Q85741666,Q3808900,22870
Q16984423,Q2623912,22873
Q816,Q1091190,22893
Q11995,Q7272708,22903
Q7835440,Q2623912,22929
Q618996,Q104969991,22939
Q10928179,Q2623912,22964
Q182925,Q166816,22973
Q2358125,Q74304,23005
Q336191,Q2630687,23013
Q48263,Q1211457,23068
Q2662695,Q207822,23084
Q3276013,Q161491,23099
Q7212330,Q259516,23114
Q21646399,Q7247905,23159
Q215210,Q1066061,23165
Q1058617,Q7257959,23167
Q1196456,Q1210094,23179
Q60097,Q2623912,23197
Q1070699,Q1374831,23204
Q4877642,Q3933280,23249
Q112109147,Q9739,23252
Q2519192,Q142153,23255
Q190122,Q169357,23258
Q759508,Q99,23262
Q82990,Q13415025,23279
Q98149276,Q11995,23342
Q11661,Q6508642,23408
Q1193158,Q2623912,23421
Q786125,Q2630687,23438
Q27957469,Q25588330,23450
Q1456064,Q2623912,23456
Q20988424,Q1603,23472
Q60786544,Q2623912,23475
Q821413,Q1047702,23507
Q5183784,Q1091190,23510
Q8026812,Q1462168,23533
Q5696944,Q1377575,23565
Q1056396,Q17949,23572
Q6422639,Q7247905,23577
Q36747,Q142153,23606
Q4925898,Q12171,23637
Q36539,Q2623912,23638
Q170177,Q142153,23640
Q683595,Q74304,23655
Q1575,Q2623912,23667
Q5928826,Q142153,23680
Q81841,Q133279,23704
Q7423061,Q1261,23725
Q3661655,Q5097982,23772
Q3404233,Q189603,23780
Q131755,Q1741331,23816
Q7884994,Q5097982,23835
Q2922711,Q4122130,23860
Q228736,Q7247898,23863
Q191924,Q2623912,23865
Q50008,Q380675,23876
Q191081,Q2623912,23877
Q20962709,Q2623912,23908
Q53536,Q142153,23940
Q903006,Q1141459,23944
Q760125,Q2630687,24035
Q399644,Q15813953,24039
Q512778,Q1553,24054
Q15053442,Q112339525,24085
Q2297303,Q3634419,24110
Q189758,Q296872,24176
Q5757701,Q2623912,24179
Q2379469,Q2623912,24187
Q512065,Q1649,24193
Q65068949,Q680909,24198
Q24022978,Q107394799,24239
Q16874683,Q2623912,24257
Q6663463,Q624036,24267
Q96373707,Q5097982,24287
Q45578,Q2623912,24301
Q2233817,Q99,24309
Q11135,Q2623912,24313
Q161701,Q5097982,24334
Q48525,Q294308,24377
Q466,Q2623912,24381
Q65067393,Q2623912,24383
Q2429253,Q851,24404
Q854022,Q1397560,24417
Q2368531,Q1904,24457
Q23397,Q65068949,24479
Q190771,Q2623912,24498
Q7835440,Q388476,24499
Q15277,Q7302587,24524
Q1071027,Q1374831,24531
Q96376061,Q245353,24534
Q41171,Q1415,24632
Q37038,Q2623912,24680
Q433505,Q2623912,24695
Q1771699,Q16863733,24748
Q844935,Q35805,24753
Q85758606,Q7423376,24770
Q1974312,Q259516,24775
Q40629,Q2623912,24849
Q11229,Q668,24879
Q7571373,Q7257959,24981
Q5635961,Q177597,24991
Q1132760,Q599007,25052
Q82728,Q2623912,25096
Q2630687,Q142153,25098
Q144,Q482618,25135
Q55,Q2623912,25137
Q2654207,Q12125,25145
Q958731,Q16863733,25159
Q82001,Q2623912,25171
Q55235562,Q7247905,25190
Q10928179,Q482618,25206
Q6266471,Q2623912,25229
Q11995,Q817281,25241
Q108532574,Q86665730,25243
Q538111,Q1261,25351
Q16,Q74304,25376
Q594712,Q2623912,25377
Q114567855,Q2998875,25388
Q305454,Q183,25419
Q5174734,Q1145896,25539
Q683563,Q2623912,25545
Q825,Q897,25574
Q260521,Q169357,25626
Q39825,Q2623912,25676
Q759508,Q1227,25679
Q28153896,Q1393,25791
Q1301371,Q2623912,25826
Q4577,Q2623912,25831
Q11995,Q1045982,25848
Q11655231,Q2499228,25864
Q3238071,Q2630687,25885
Q12126893,Q685744,25923
Q1374831,Q2623912,25926
Q3661655,Q482618,25927
Q33486,Q28153896,25939
Q357546,Q3109175,25944
Q96407993,Q2623912,25951
Q837710,Q2143008,26007
Q626981,Q2623912,26010
Q683595,Q96407993,26024
Q27898601,Q502132,26050
Q250,Q2623912,26063
Q7441656,Q2623912,26085
Q5275608,Q245353,26105
Q648666,Q205257,26117
Q2836947,Q771296,26151
Q11995,Q259516,26177
Q15692657,Q16863733,26234
Q317441,Q1269144,26242
Q96377285,Q2623912,26259
Q5773941,Q142153,26292
Q786803,Q700875,26293
Q497976,Q254615,26323
Q1656136,Q512778,26365
Q85797355,Q1997,26376
Q2723740,Q2630687,26384
Q215292,Q1091190,26449
Q645938,Q7888423,26454
Q367408,Q2623912,26494
Q1080794,Q2623912,26536
Q11650,Q2623912,26553
Q953515,Q3409626,26609
Q222903,Q2623912,26670
Q266541,Q16863733,26672
Q4577,Q104858363,26682
Q48525,Q1397560,26695
Q703,Q23852,26696
Q6508642,Q720829,26723
Q4577,Q1553,26772
Q2998875,Q111945786,26775
Q111950379,Q2623912,26776
Q188770,Q2296401,26804
Q657588,Q142153,26835
Q1561771,Q512599,26847
Q11661,Q2623912,26852
Q650812,Q2623912,26871
Q832491,Q96,26905
Q790686,Q2623912,26921
Q1210094,Q1751574,26967
Q1374831,Q2623912,26971
Q5,Q161701,26973
Q578082,Q4698924,26975
Q19824781,Q7895,26995
Q1041292,Q16863733,27021
Q85767297,Q2341553,27084
Q670055,Q74304,27094
Q159733,Q16153408,27112
Q7334999,Q934853,27144
Q786803,Q512599,27194
Q2176578,Q482618,27214
Q3813256,Q101609467,27215
Q48525,Q1397560,27229
Q1402686,Q7247905,27239
Q4577,Q7914465,27242
Q556318,Q142153,27268
Q723629,Q16967869,27274
Q719895,Q2623912,27354
Q7145026,Q259516,27386
Q1691909,Q291046,27415
Q10928179,Q2623912,27440
Q891382,Q2623912,27551
Q538104,Q16863733,27553
Q46101,Q17149148,27559
Q113947108,Q482618,27638
Q2070803,Q1966741,27663
Q2654207,Q101991,27666
Q156562,Q2623912,27672
Q38695,Q93189,27706
Q108735969,Q16153408,27715
Q279728,Q178265,27762
Q680909,Q5097982,27778
Q63354,Q2623912,27814
Q327651,Q5132490,27879
Q129348,Q11696,27907
Q40629,Q2623912,27926
Q5595818,Q4642426,27929
Q12739,Q3316926,27939
Q1380588,Q3434335,27961
Q12127664,Q2623912,28025
Q2915393,Q2623912,28055
Q190771,Q2623912,28081
Q7598303,Q1581,28123
Q38695,Q2623912,28142
Q18209658,Q2623912,28149
Q11442,Q2623912,28163
Q48525,Q1397560,28242
Q1425700,Q471130,28317
Q109428,Q5509678,28327
Q178095,Q107394799,28330
Q210912,Q2623912,28363
Q1847641,Q2623912,28390
Q28567,Q619829,28417
Q1267958,Q1183941,28420
Q3357765,Q2623912,28425
Q1517289,Q1041292,28456
Q1328508,Q4573332,28513
Q486803,Q2623912,28573
Q7833641,Q10928179,28584
Q618655,Q2623912,28594
Q23397,Q190192,28630
Q193211,Q5097982,28647
Q1415,Q30,28659
Q108559489,Q2623912,28670
Q181100,Q1542839,28675
Q931507,Q3392065,28691
Q3389096,Q908833,28732
Q1071027,Q2623912,28763
Q23558,Q2630687,28774
Q43084,Q135621,28805
Q10856,Q2623912,28823
Q111669794,Q2623912,28829
Q96401027,Q844837,28865
Q49297,Q142153,28868
Q7663530,Q40924,28888
Q11034,Q16863733,28904
Q101674,Q4642426,28908
Q157171,Q20026887,28963
Q104871845,Q1117196,29012
Q302,Q43115,29027
Q2095173,Q482618,29030
Q153025,Q2623912,29082
Q3908516,Q5051926,29093
Q1252981,Q1366032,29095
Q167311,Q5097982,29131
Q17,Q2623912,29138
Q12198,Q12125,29145
Q388,Q2623912,29167
Q140686,Q5440396,29168
Q16857188,Q161491,29176
Q759508,Q2623912,29196
Q40858,Q28495522,29200
Q19809,Q2623912,29203
Q2629686,Q2623912,29293
Q1753581,Q25267,29317
Q824,Q142153,29352
Q835173,Q194489,29390
Q85767297,Q2623912,29402
Q154410,Q498805,29428
Q85797355,Q113947108,29431
Q74560,Q2623912,29436
Q180046,Q111,29484
Q169872,Q5097982,29489
Q95478885,Q10806,29527
Q3244552,Q142153,29610
Q952416,Q2623912,29660
Q7884994,Q7914465,29681
Q791974,Q7142812,29708
Q447349,Q1430099,29709
Q142153,Q3933280,29726
Q107394799,Q2623912,29732
Q597112,Q5097982,29736
Q43015,Q2630687,29750
Q3537974,Q6227006,29760
Q7835440,Q2623912,29781
Q4577,Q1204,29797
Q1210094,Q2630687,29911
Q119203,Q16863733,29919
Q28153896,Q99,29954
Q11784425,Q2623912,29999
Q177626,Q16863733,30030
Q816261,Q16863733,30037
Q12192,Q5097982,30076
Q269365,Q30,30094
Q673206,Q96373707,30111
Q3972943,Q5246046,30138
Q64514817,Q635185,30146
Q5509678,Q2630687,30196
Q2347178,Q5097982,30232
Q3661655,Q2623912,30237
Q13415025,Q284868,30246
Q3845002,Q25588330,30306
Q110749091,Q7598303,30313
Q1070054,Q5097982,30321
Q261327,Q496812,30332
Q188628,Q174876,30339
Q212211,Q2623912,30384
Q837710,Q74304,30393
Q13113874,Q2623912,30406
Q845249,Q6509303,30440
Q98149276,Q100892309,30452
Q10334846,Q207550,30491
Q40629,Q142153,30539
Q338050,Q193894,30545
Q174876,Q2907853,30546
Q98149276,Q1693864,30551
Q4173909,Q269365,30584
Q107394799,Q2624848,30615
Q695318,Q2630687,30628
Q42962347,Q215304,30648
Q97359934,Q15318,30661
Q1916282,Q16863733,30686
Q5051926,Q6520325,30724
Q85791135,Q2623912,30778
Q40858,Q2623912,30845
Q3482590,Q144,30862
Q1334408,Q3808900,30903
Q1091804,Q2673594,30978
Q654483,Q1377575,31007
Q242255,Q677466,31021
Q359495,Q2623912,31070
Q188844,Q2623912,31081
Q945434,Q2623912,31089
Q327651,Q245353,31090
Q3404233,Q1889114,31111
Q1519291,Q932586,31117
Q430024,Q5097982,31135
Q161701,Q193894,31151
Q65117495,Q2623912,31235
Q18389738,Q16857188,31288
Q15762858,Q5668175,31309
Q15762858,Q3808900,31361
Q281801,Q61875850,31383
Q7145026,Q16863733,31391
Q188770,Q2623912,31412
Q507619,Q2623912,31414
Q1436063,Q2623912,31416
Q246400,Q2623912,31418
Q458094,Q16863733,31476
Q30,Q7914465,31489
Q11218,Q2623912,31512
Q23558,Q157171,31521
Q986388,Q7737,31534
Q1002884,Q18411786,31559
Q367408,Q16153408,31567
Q332308,Q1339409,31569
Q5137681,Q115376,31579
Q18148857,Q2623912,31621
Q1070699,Q2630687,31656
Q226062,Q1276284,31676
Q368949,Q6966200,31689
Q466,Q2623912,31693
Q831801,Q16863733,31695
Q3369955,Q5507275,31715
Q23556,Q1091190,31748
Q1906840,Q2623912,31752
Q10874,Q2623912,31770
Q63367831,Q4642426,31787
Q22706,Q779,31793
Q629029,Q259516,31894
Q220910,Q2623912,31908
Q466,Q3504641,31910
Q4052234,Q2623912,31915
Q28454519,Q603439,31923
Q25267,Q1753581,31968
Q5151,Q620876,31979
Q192527,Q2623912,32004
Q98149276,Q193894,32009
Q683595,Q2630687,32031
Q146071,Q2623912,32086
Q4806846,Q48282,32087
Q6478447,Q397762,32164
Q506319,Q16863733,32165
Q133279,Q309252,32186
Q1326731,Q2,32215
Q307,Q7525,32220
Q5132490,Q2623912,32225
Q2310379,Q2623912,32226
Q142292,Q2623912,32245
Q1156840,Q2623912,32254
Q105196,Q14080,32332
Q1321,Q142153,32462
Q188628,Q683595,32509
Q4577,Q2623912,32521
Q857027,Q618655,32537
Q133279,Q40821,32538
Q23397,Q65068949,32544
Q5089410,Q7759779,32591
Q20962709,Q65068949,32603
Q17014551,Q5668175,32693
Q113100,Q52775627,32722
Q207902,Q11215,32792
Q449268,Q6710031,32805
Q2035701,Q7247905,32836
Q334911,Q2630687,32845
Q11033,Q2623912,32857
Q680909,Q39099,32929
Q1380588,Q174876,32939
Q113364568,Q1649,32970
Q918231,Q1406,32982
Q7250082,Q908833,32995
Q2310379,Q2623912,32998
Q178095,Q1415,33061
Q917069,Q191089,33088
Q680909,Q2623912,33109
Q3276328,Q700875,33115
Q139380,Q908833,33126
Q16555,Q245353,33179
Q1137183,Q142153,33181
Q23397,Q65068949,33292
Q30,Q16,33296
Q680909,Q3473027,33313
Q856887,Q28153896,33347
Q223591,Q101991,33366
Q7063002,Q3404982,33406
Q1269144,Q180538,33416
Q16822122,Q2623912,33453
Q18795325,Q16863733,33460
Q7146560,Q2623912,33472
Q11661,Q7247905,33536
Q620413,Q705899,33544
Q877729,Q7247905,33561
Q3184856,Q191089,33563
Q84,Q5097982,33587
Q113511741,Q16256017,33610
Q250,Q2623912,33611
Q141212,Q16863733,33627
Q161701,Q5097982,33634
Q1391592,Q2134272,33667
Q4834498,Q4806846,33683
Q3072842,Q142153,33697
Q193211,Q179399,33699
Q9960,Q11696,33797
Q7303395,Q846574,33798
Q680909,Q108735969,33799
Q28153896,Q4577,33816
Q519076,Q818,33824
Q223638,Q48674677,33830
Q3050034,Q2623912,33832
Q11268,Q6508642,33862
Q17445208,Q2623912,33871
Q108415340,Q759540,33930
Q11266,Q11266,33942
Q5604097,Q2445751,33978
Q328799,Q10928179,34001
Q1644904,Q8425,34005
Q626981,Q577754,34016
Q1634555,Q2623912,34042
Q40858,Q16863733,34047
Q178824,Q16863733,34066
Q177734,Q7315941,34088
Q2641832,Q2623912,34098
Q928,Q16863733,34123
Q109229540,Q635772,34204
Q83708009,Q2630687,34213
Q55726838,Q142153,34214
Q1059,Q5097982,34249
Q85791135,Q13415025,34309
Q170990,Q169872,34323
Q59576,Q836957,34331
Q14080,Q2623912,34343
Q93191,Q2623912,34387
Q43015,Q2630687,34394
Q191891,Q915466,34490
Q626981,Q39087617,34501
Q131089,Q7315941,34507
Q22339056,Q877796,34538
Q28153896,Q23198657,34584
Q1269144,Q1410668,34600
Q1731,Q25588330,34749
Q1219231,Q106624987,34777
Q466,Q2623912,34784
Q24669178,Q11995,34813
Q8663,Q2623912,34839
Q1938347,Q114152659,34866
Q103767,Q2623912,34895
Q69897,Q1537,34930
Q30,Q2623912,34944
Q109945066,Q2623912,34970
Q641208,Q16863733,34995
Q374893,Q16863733,34996
Q497976,Q2623912,35006
Q285619,Q1553701,35028
Q15749512,Q2910672,35079
Q142292,Q7247905,35084
Q1339409,Q5227381,35123
Q430024,Q155098,35160
Q69897,Q1581,35170
Q1028626,Q7247905,35175
Q16980116,Q5097982,35190
Q1041205,Q123202,35213
Q1221,Q105972808,35259
Q827658,Q193894,35294
Q915196,Q2623912,35297
Q9739,Q773924,35298
Q23193275,Q16863733,35315
Q3501496,Q2630687,35342
Q317441,Q3808900,35387
Q1349130,Q1091190,35390
Q4671327,Q1261,35427
Q2145107,Q6458227,35454
Q837710,Q74304,35466
Q2035701,Q16863733,35472
Q50701460,Q194489,35477
Q11268,Q49297,35483
Q109945066,Q2623912,35536
Q20962709,Q8652,35549
Q170404,Q1033,35559
Q52,Q2623912,35629
Q161701,Q193894,35661
Q488415,Q5097982,35669
Q1067203,Q2623912,35681
Q2514214,Q13415025,35720
Q23797,Q2623912,35732
Q17,Q2328780,35772
Q786916,Q3933280,35780
Q40629,Q1047702,35786
Q16968063,Q2623912,35795
Q88668786,Q259516,35813
Q1411287,Q5097982,35826
Q633304,Q2623912,35870
Q22706,Q2630687,35887
Q12131,Q3504641,35895
Q497976,Q1962297,35899
Q2310379,Q2623912,35929
Q536118,Q2630687,35938
Q191081,Q2623912,35954
Q2386274,Q2623912,36020
Q903081,Q16863733,36073
Q85758606,Q7423376,36081
Q1374831,Q7247905,36102
Q45959,Q424972,36136
Q161798,Q2623912,36160
Q40821,Q2256,36167
Q4668717,Q48282,36178
Q55241,Q12138,36193
Q129793,Q2623912,36229
Q37260,Q6647726,36237
Q16,Q2623912,36266
Q5520103,Q6279182,36271
Q318730,Q104857390,36292
Q105210,Q11473,36303
Q1339409,Q796,36312
Q917069,Q1054718,36325
Q1956556,Q15753739,36346
Q495304,Q194489,36362
Q7914465,Q74304,36387
Q116148291,Q281928,36479
Q708438,Q2630687,36519
Q683595,Q2630687,36537
Q113947108,Q6710031,36545
Q4672550,Q16863733,36558
Q7260940,Q2623912,36559
Q2537,Q193,36590
Q1753581,Q25267,36682
Q8676,Q2623912,36726
Q617969,Q636806,36730
Q4646303,Q1345873,36739
Q189900,Q2623912,36749
Q1751574,Q1210094,36768
Q101609467,Q881,36775
Q85742535,Q2623912,36786
Q55642963,Q741713,36811
Q827023,Q6027402,36966
Q21196617,Q108735969,37005
Q83858,Q931507,37020
Q3503092,Q7247905,37052
Q2735638,Q276389,37076
Q14622172,Q382646,37077
Q5351109,Q1704704,37085
Q1374831,Q2623912,37106
Q269365,Q1537,37152
Q4173909,Q496,37190
Q1813603,Q193894,37222
Q107526334,Q2623912,37236
Q854022,Q2630687,37242
Q25205882,Q3808900,37253
Q113677740,Q3808900,37255
Q837710,Q74304,37257
Q97403701,Q5097982,37296
Q2296401,Q2623912,37314
Q96405779,Q15975842,37319
Q1252981,Q544,37333
Q201608,Q193894,37353
Q362,Q2623912,37383
Q626608,Q850210,37414
Q13113874,Q2623912,37433
Q48525,Q2623912,37441
Q82728,Q97354328,37495
Q49042,Q1041292,37503
Q13082,Q16863733,37507
Q549912,Q934294,37511
Q105985,Q44918,37517
Q1210094,Q2630687,37550
Q191600,Q279283,37557
Q577,Q3003209,37560
Q49297,Q75040,37566
Q20026887,Q2623912,37572
Q1081293,Q2623912,37604
Q233656,Q2623912,37625
Q1017569,Q2623912,37636
Q108735969,Q1261,37690
Q680909,Q818,37723
Q27984368,Q838119,37745
Q5133587,Q108685195,37801
Q9158,Q2623912,37806
Q211543,Q524572,37816
Q158593,Q241849,37818
Q12439,Q908833,37824
Q2723740,Q2992652,37923
Q23852,Q3317402,37925
Q1394963,Q74304,37927
Q131517,Q871991,37953
Q11442,Q142153,37968
Q5183784,Q512599,37993
Q167191,Q1931511,38012
Q215210,Q11829360,38072
Q1763453,Q16863733,38165
Q40924,Q7247905,38186
Q4729214,Q5097982,38231
Q1691909,Q5097982,38258
Q28454519,Q5567357,38352
Q152225,Q2623912,38396
Q10480676,Q2623912,38422
Q17027869,Q1494,38443
Q96373707,Q525,38501
Q3959681,Q220888,38537
Q657588,Q181574,38544
Q28153896,Q1779527,38599
Q93803581,Q74304,38633
Q5123552,Q2623912,38643
Q17125199,Q18553444,38667
Q1754533,Q1091190,38677
Q113677740,Q6127696,38684
Q945434,Q2623912,38690
Q114567855,Q2624848,38780
Q7777101,Q2394387,38799
Q108551460,Q1195509,38812
Q5116048,Q142153,38817
Q105972808,Q5097982,38873
Q161701,Q5097982,38875
Q824,Q112160716,38930
Q7441656,Q2623912,38944
Q917069,Q12135,38972
Q15639757,Q7247905,39130
Q771296,Q1889114,39159
Q351,Q65068949,39183
Q191081,Q7302587,39238
Q358652,Q2623912,39255
Q5169211,Q2623912,39286
Q2624848,Q1505374,39290
Q40629,Q2623912,39306
Q23852,Q192355,39309
Q1196202,Q7247905,39327
Q15816471,Q2623912,39333
Q1397560,Q2623912,39334
Q1974312,Q3243002,39362
Q18351474,Q1148747,39366
Q11033,Q2623912,39385
Q281097,Q12444025,39411
Q6837664,Q1051088,39444
Q11442,Q2623912,39461
Q1269708,Q680909,39472
Q11630127,Q101991,39504
Q51269596,Q2623912,39551
Q42339,Q142153,39556
Q30,Q908833,39583
Q1651704,Q16863733,39593
Q834730,Q615759,39607
Q5454994,Q74304,39612
Q300377,Q2623912,39640
Q28153896,Q1030,39696
Q113677740,Q2468,39734
Q206717,Q74304,39753
Q107531164,Q10928179,39885
Q683595,Q1261,39901
Q94708,Q2623912,39931
Q1631212,Q16857188,39935
Q14048,Q1366032,40008
Q1374831,Q2623912,40023
Q28153896,Q15270040,40081
Q6022874,Q7247905,40107
Q23768,Q4887608,40129
Q244878,Q2623912,40135
Q733968,Q2623912,40228
Q4668717,Q23035449,40247
Q133006,Q2623912,40260
Q82352,Q96,40285
Q181100,Q1542839,40287
Q334911,Q115376,40313
Q915196,Q2623912,40345
Q318730,Q1415,40373
Q223642,Q201608,40390
Q244878,Q14075,40405
Q926518,Q6710031,40417
Q191089,Q6710031,40433
Q7398599,Q930829,40436
Q380640,Q3721,40438
Q17019978,Q1044835,40445
Q1374831,Q2630687,40458
Q4164975,Q2623912,40480
Q44294,Q931507,40527
Q72313,Q2630687,40579
Q11401,Q2623912,40630
Q707859,Q5097982,40636
Q250,Q7101313,40648
Q28153896,Q1492,40656
Q134747,Q1395327,40673
Q4577,Q1326731,40696
Q760125,Q2630687,40707
Q28153896,Q174876,40728
Q154549,Q2623912,40733
Q3033610,Q2623912,40737
Q144,Q7247905,40799
Q918231,Q931507,40802
Q30323949,Q142153,40811
Q891382,Q245353,40849
Q900457,Q101991,40864
Q3280285,Q624036,40898
Q1282499,Q65052199,40903
Q23558,Q16968063,40948
Q250,Q2623912,41011
Q680909,Q107394799,41038
Q1080794,Q7257959,41045
Q20077126,Q7247905,41051
Q904490,Q207522,41089
Q3409626,Q2623912,41096
Q8789,Q2623912,41150
Q7692370,Q2630687,41181
Q18189,Q16863733,41183
Q583858,Q108735969,41193
Q683595,Q7257959,41224
Q111946195,Q277773,41236
Q18351474,Q1227,41241
Q399541,Q85758606,41243
Q6532502,Q188628,41248
Q1374831,Q2630687,41292
Q5446537,Q2623912,41300
Q683595,Q2630687,41318
Q181257,Q193894,41319
Q30,Q6473911,41352
Q895262,Q5097982,41378
Q84025251,Q2623912,41387
Q11436,Q7142806,41389
Q7398599,Q259516,41404
Q80938,Q1091190,41414
Q931507,Q240673,41415
Q108291551,Q59099,41425
Q2629686,Q2623912,41437
Q766,Q7257902,41459
Q157171,Q2630687,41500
Q40858,Q264619,41509
Q28153896,Q2623912,41523
Q1751574,Q872745,41535
Q16746066,Q30,41569
Q1326731,Q3284355,41591
Q7598303,Q142153,41592
Q113677740,Q7315941,41603
Q11068,Q1337087,41606
Q597030,Q99,41614
Q40858,Q7142812,41633
Q1301371,Q2623912,41656
Q918231,Q2623912,41659
Q740909,Q5097982,41661
Q77182,Q749115,41667
Q7112905,Q2623912,41681
Q115686881,Q486803,41693
Q1109680,Q2623912,41710
Q191081,Q65533608,41729
Q932586,Q5097982,41750
Q944752,Q3933280,41756
Q3355478,Q16863733,41823
Q7991806,Q37525,41844
Q244878,Q2623912,41883
Q20026887,Q2068804,41893
Q108558949,Q2623912,41925
Q104858363,Q2623912,41971
Q8449772,Q5308931,42007
Q8652,Q608201,42057
Q2613040,Q771,42066
Q5284672,Q1956012,42070
Q929427,Q2623912,42116
Q8026812,Q250,42118
Q186005,Q2623912,42122
Q13113874,Q5097982,42152
Q6349938,Q3504641,42161
Q11268,Q1397560,42203
Q26715319,Q832560,42204
Q312,Q754256,42217
Q96377285,Q2623912,42229
Q7805276,Q2623912,42264
Q4469598,Q7736042,42301
Q4698924,Q17014931,42323
Q290312,Q1397560,42330
Q161701,Q5097982,42364
Q1634555,Q311198,42377
Q182726,Q3808900,42489
Q28153896,Q174876,42491
Q23558,Q3372903,42537
Q55726838,Q2623912,42555
Q161701,Q5097982,42558
Q142021,Q1002171,42629
Q191498,Q1076110,42641
Q5897152,Q760125,42665
Q942976,Q101991,42670
Q246400,Q2623912,42673
Q495304,Q680909,42681
Q65068949,Q334537,42749
Q12739,Q2623912,42764
Q16857188,Q161491,42780
Q424976,Q2623912,42791
Q5260921,Q155207,42822
Q912416,Q144,42827
Q7558980,Q7142812,42839
Q23397,Q190192,42841
Q3461268,Q680909,42842
Q106310774,Q34404,42848
Q7560,Q6710031,42880
Q877159,Q2623912,42896
Q473746,Q16863733,42909
Q98149276,Q11995,42946
Q1845,Q497976,42987
Q28153896,Q2623912,43026
Q1010240,Q872745,43060
Q367408,Q16863733,43061
Q95483912,Q134130,43067
Q220224,Q6031467,43085
Q16968063,Q2623912,43092
Q1374831,Q2623912,43134
Q18351474,Q708653,43244
Q2035701,Q16863733,43245
Q2766,Q1091190,43267
Q497976,Q1962297,43312
Q1089801,Q16863733,43319
Q96373707,Q169872,43370
Q812056,Q7598303,43409
Q178095,Q4577,43456
Q3908516,Q16863733,43484
Q174876,Q193894,43509
Q2306789,Q11229,43539
Q217812,Q290312,43568
Q1145933,Q104857390,43579
Q7832710,Q1326336,43592
Q738747,Q4046948,43599
Q683563,Q259516,43603
Q48525,Q1397560,43608
Q209572,Q30607886,43624
Q4644373,Q187147,43653
Q148950,Q530731,43658
Q1610017,Q264609,43698
Q15989194,Q2623912,43699
Q74560,Q179399,43745
Q181257,Q5097982,43769
Q1080794,Q7257959,43775
Q76,Q2623912,43787
Q2673594,Q4173909,43788
Q618996,Q5097982,43803
Q200092,Q10928179,43805
Q2629686,Q2623912,43843
Q2005,Q2623912,43847
Q3269996,Q16863733,43850
Q241261,Q2623912,43853
Q170201,Q193894,43925
Q1189351,Q2623912,43948
Q3203828,Q1091190,43969
Q8449772,Q128581,44039
Q1362352,Q2623912,44045
